id,artist_lastfm,listeners_lastfm,scrobbles_lastfm
9935,David Ford,,
9936,Polaris,,
9951,Veracocha,,
9952,Nick Jonas & the Administration,,
9953,Dream Koala,,
9954,Iron Savior,,
9955,All India Radio,,
9956,Pan•American,,
9957,Mickey 3D,,
9958,Rino Gaetano,,
9959,Stick Figure,,
9960,Great Northern,,
9961,Jürgen Paape,,
9962,Polar Bear Club,,
9963,Slave,,
9964,Mild High Club,,
9965,Kurt Nilsen,,
9966,Bruce Channel,,
9967,Fly Project,,
9968,Quintino,,
9969,Pig & Dan,,
9970,Odessa,,
9976,Abel Korzeniowski,,
9977,Marcus Marr,,
9978,Brad Kane,,
9979,Eskimo Callboy,,
9980,Esben and the Witch,,
9981,Spector,,
9983,Nxworries,,
9984,MC Ren,,
9985,Stigmata,,
9986,Jay Som,,
9987,Matt Cardle,,
9988,Kasey Chambers,,
9989,Vetusta Morla,,
9990,U-N-I,,
9991,Robben Ford,,
9992,God Module,,
9993,Botch,,
9994,Bodyjar,,
9995,Le Loup,,
9996,Sonicflood,,
9997,Hayseed Dixie,,
9998,Atheist,,
9999,Kormac,,
10000,Galt Macdermot,,
10001,Oval,,
10002,Mona,,
10006,Benjamin Clementine,,
10007,The Supermen Lovers,,
10008,Citizen,,
10014,Andrew Bayer,,
10015,Nickodemus,,
10016,Andy Hunter°,,
10017,АлисА,,
10018,Emily King,,
10019,Willy DeVille,,
10020,Near The Parenthesis,,
10021,Christmas Songs,,
10022,Manual,,
10024,The Time,,
10025,The Incredible String Band,,
10026,Alex Adair,,
10027,The Hacker,,
10028,The Legends,,
10032,The Limousines,,
10033,Bert Kaempfert,,
10034,Helen Reddy,,
10035,Rita Coolidge,,
10036,The Revels,,
10037,Above the Law,,
10038,Strand of Oaks,,
10039,Delta Heavy,,
10040,Letherette,,
10041,Dam-Funk,,
10042,Mors Principium Est,,
10043,Sevyn Streeter,,
10044,Ohgr,,
10045,Aereogramme,,
10046,Jochen Miller,,
10047,Hell Rell,,
10048,Stefanie Heinzmann,,
10049,Christy Moore,,
10050,The Human Abstract,,
10051,Juliette Gréco,,
10052,Veto,,
10055,Billie Myers,,
10056,Poco,,
10057,ASTR,,
10058,Tropkillaz,,
10059,Bros,,
10060,Richie Kotzen,,
10061,Hi-Five,,
10062,Pale Saints,,
10063,Zendaya,,
10064,Changing Faces,,
10065,DJ Spooky,,
10066,PeterLicht,,
10067,Peter Maffay,,
10068,Mishka,,
10069,Anohni,,
10070,The Aggrolites,,
10071,Anne Clark,,
10072,Herbie Mann,,
10073,Holden,,
10077,Trans Am,,
10078,Czesław Niemen,,
10079,Buffalo Tom,,
10080,Charlie Daniels,,
10081,Joan Sebastian,,
10082,Riff Raff,,
10088,The Aston Shuffle,,
10089,Madilyn Bailey,,
10090,Prozak,,
10091,Ben Sollee,,
10092,Ive Mendes,,
10093,Secos & Molhados,,
10094,H.U.V.A. Network,,
10095,Eight Legs,,
10096,Jerry Garcia,,
10097,Deadbeats,,
10100,The Barden Bellas,,
10101,Ezra Furman,,
10102,Snail Mail,,
10103,Mtume,,
10104,Sofia Karlberg,,
10105,Little Milton,,
10106,Foxy Shazam,,
10107,João Bosco,,
10108,Amason,,
10109,Arkona,,
10112,Hudson Taylor,,
10113,Marcia Griffiths,,
10114,April Wine,,
10115,Kidnap Kid,,
10116,Kllo,,
10117,Deadbeat,,
10118,王菲,,
10119,Ghost Beach,,
10120,Troy,,
10123,CALI,,
10124,Switches,,
10125,Liza Anne,,
10126,Jacob Banks,,
10127,Mario Lanza,,
10128,Madison Avenue,,
10132,Tullycraft,,
10133,Evermore,,
10135,The White Panda,,
10136,Zeus,,
10141,Stephen Bishop,,
10142,Lydia Lunch,,
10143,Soccer Mommy,,
10144,Sophie Hutchings,,
10145,abingdon boys school,,
10146,Kalimba,,
10147,Dave Clarke,,
10148,Lisa,,
10149,The Wiseguys,,
10150,John Fred & His Playboy Band,,
10151,Audio Lotion,,
10152,Leoni,,
10164,The Mooney Suzuki,,
10165,SNBRN,,
10166,Da Buzz,,
10167,Fool's Gold,,
10168,The Essex Green,,
10169,General Elektriks,,
10170,Zion Train,,
10171,Malajube,,
10172,Dubfire,,
10174,Kero One,,
10175,Kids of 88,,
10176,Jimmy Somerville,,
10177,Joshua Hyslop,,
10178,Zap Mama,,
10179,Paradiso Girls,,
10180,Teenage Bottlerocket,,
10181,Paul Cardall,,
10182,Lost in the Trees,,
10183,Saba,,
10188,David Ryan Harris,,
10189,The Saints,,
10190,Cusco,,
10191,The Seekers,,
10192,Saint Privat,,
10193,Brad,,
10194,Kim Weston,,
10195,Gary Puckett & The Union Gap,,
10196,Zoë Keating,,
10197,Alejandro de Pinedo,,
10198,Zebda,,
10199,Camarón de la Isla,,
10200,Jakob,,
10201,Lifetime,,
10202,David Cross,,
10204,Omnium Gatherum,,
10205,Jim White,,
10207,Sheila E.,,
10208,Slim Harpo,,
10209,Cockney Rejects,,
10210,Shinichi Osawa,,
10211,Leoš Janáček,,
10212,Nikolaus Harnoncourt,,
10213,Thao & The Get Down Stay Down,,
10214,Kane,,
10219,Fonzerelli,,
10220,Brett Bixby,,
10221,Bill Charlap,,
10222,Red Garland,,
10223,Babybird,,
10224,Aggro Santos,,
10225,Shannon Wright,,
10226,Jon Lajoie,,
10227,Anúna,,
10228,Ron van den Beuken,,
10229,The Dean's List,,
10230,Dialogue,,
10233,Sleepy Sun,,
10234,U137,,
10235,The Legendary Pink Dots,,
10236,Nacha Pop,,
10237,The Atomic Bitchwax,,
10238,The Irrepressibles,,
10239,Dubstep,,
10240,Dillinger Four,,
10241,Peter Andre,,
10242,Mike Stern,,
10243,Stimming,,
10244,Bif Naked,,
10245,Månegarm,,
10246,Baxter Dury,,
10247,Last Dinosaurs,,
10248,Stanton Warriors,,
10249,Eleanor Friedberger,,
10250,Pictureplane,,
10251,Matias Aguayo,,
10252,Motorpsycho,,
10253,Distemper,,
10254,Brodinski,,
10255,Magnum,,
10256,Teoman,,
10257,Tankard,,
10258,Indukti,,
10259,Niña Pastori,,
10260,Ringo Deathstarr,,
10261,Breach,,
10263,Lolene,,
10264,Andrew Rayel,,
10265,Roman Flügel,,
10266,Alberta Cross,,
10267,Чайф,,
10268,Living in a Box,,
10269,Corduroy,,
10270,Jackie Mittoo,,
10271,Metrik,,
10272,Marit Bergman,,
10273,Tim Armstrong,,
10274,Drake Bell,,
10275,Aloha from Hell,,
10276,Zircon,,
10277,ClickClickDecker,,
10278,The Answer,,
10279,Cinema Bizarre,,
10280,Yukmouth,,
10281,Magic Sam,,
10282,Alan Braxe & Fred Falke,,
10283,The Red Chord,,
10284,Home,,
10285,Michael Brook,,
10286,Nurses,,
10287,Wilson Simonal,,
10288,Daniel Avery,,
10289,Psyche,,
10290,Gareth Gates,,
10291,Peaches & Herb,,
10297,Lesbians On Ecstasy,,
10298,Heather Headley,,
10299,Lucy Dacus,,
10300,Catey Shaw,,
10301,Sha Na Na,,
10302,Northlane,,
10303,Fünf Sterne Deluxe,,
10304,Polly Scattergood,,
10305,Beth Rowley,,
10306,Adam Faith,,
10307,Christopher Young,,
10308,Joe Lovano,,
10309,09,,
10310,Chorus of Tribes,,
10311,Dananananaykroyd,,
10312,Whodini,,
10313,Allo Darlin',,
10314,Diecast,,
10315,Audiovent,,
10316,Paprika Korps,,
10317,Perry Farrell,,
10318,The Leisure Society,,
10319,Antonello Venditti,,
10320,Hive,,
10321,Jessy Lanza,,
10322,Clarice Falcão,,
10323,Elektryczne Gitary,,
10324,Kromestar,,
10325,Dresses,,
10326,Anajo,,
10327,Koan,,
10335,Cate le Bon,,
10336,Chad Lawson,,
10337,Caveman,,
10342,Vicente Amigo,,
10343,Metro Boomin,,
10344,Killah Priest,,
10345,Bentley Rhythm Ace,,
10346,Watsky,,
10347,Aaron Lewis,,
10348,Rosalia De Souza,,
10349,Tina Charles,,
10350,Sabrina Claudio,,
10351,The Marketts,,
10352,Luminary,,
10353,Strachy Na Lachy,,
10354,Freaks,,
10356,Ludo,,
10357,88 Fingers Louie,,
10362,Mónica Naranjo,,
10363,The King Blues,,
10364,The Big Bopper,,
10365,Beegie Adair,,
10366,Rafael Anton Irisarri,,
10367,Sikth,,
10368,Cajun Dance Party,,
10369,Chuck Mangione,,
10370,Dr. Acula,,
10371,Grand Archives,,
10372,Annotations of an Autopsy,,
10373,Home Grown,,
10374,Stephen Sondheim,,
10375,Mini Mansions,,
10376,Shit Robot,,
10377,Deuce,,
10382,Trolley Snatcha,,
10383,Philip Bailey,,
10384,Paul Gilbert,,
10385,Bix Beiderbecke,,
10386,The Beau Brummels,,
10387,Current Swell,,
10388,Voodoo & Serano,,
10389,Farruko,,
10390,Sons Of Maria,,
10391,Pianos Become the Teeth,,
10392,Zélia Duncan,,
10393,God Help the Girl,,
10394,Paulinho Moska,,
10395,William Onyeabor,,
10396,Cell,,
10399,Kato,,
10400,Subsonica,,
10401,UMEK,,
10402,Robert Earl Keen,,
10403,Gabriel O Pensador,,
10404,Stam1na,,
10405,Jimmy Wayne,,
10406,Levitation,,
10408,Uppermost,,
10409,Mickey & Sylvia,,
10410,Oscar Isaac,,
10411,Doc Watson,,
10412,The Smithereens,,
10413,Ernie Halter,,
10414,Matt Dusk,,
10415,Ace,,
10422,Mortal Love,,
10423,Kent Jones,,
10424,Red Velvet,,
10426,My Ticket Home,,
10427,The Business,,
10428,Plumtree,,
10429,Electric Universe,,
10430,Alec Benjamin,,
10431,Alberto Iglesias,,
10432,Dirk Maassen,,
10433,Marco Antonio Solís,,
10434,Budka Suflera,,
10435,Haywyre,,
10436,Deez Nuts,,
10437,Rick Nelson,,
10438,The Go Find,,
10439,Omni Trio,,
10440,Spinnerette,,
10441,Alex & Sierra,,
10442,Thy Art Is Murder,,
10443,Rebecca Black,,
10444,David Torn,,
10445,Stéphane Grappelli,,
10446,Gilbert Bécaud,,
10447,John Paul Young,,
10449,Get Set Go,,
10450,Tripswitch,,
10452,Kevin Abstract,,
10453,Kevin Shields,,
10455,Pulp Fiction,,
10456,Eddie Palmieri,,
10457,U-God,,
10458,Pigeon John,,
10459,Frida,,
10460,Pop Will Eat Itself,,
10461,Les Rita Mitsouko,,
10462,Middle Of The Road,,
10463,Bas,,
10465,GoGo Penguin,,
10466,Lisa Lisa & Cult Jam,,
10467,Shawn McDonald,,
10468,The Left Banke,,
10469,Cruachan,,
10470,Escala,,
10471,bob hund,,
10472,Men I Trust,,
10473,Los Tigres Del Norte,,
10474,Across Five Aprils,,
10475,Ben Khan,,
10476,Film School,,
10477,Novembers Doom,,
10478,Argent,,
10479,Gavin Bryars,,
10480,Richard Bona,,
10481,Thornley,,
10482,Helge Schneider,,
10483,MyChildren MyBride,,
10484,After 7,,
10485,Carissa's Wierd,,
10486,Sophie Hunger,,
10487,Naglfar,,
10488,Leisure,,
10489,Cro-Mags,,
10490,Taylor McFerrin,,
10491,Maceo & The Macks,,
10492,Immediate Music,,
10493,Gandalf,,
10496,Govinda,,
10498,Members of Mayday,,
10499,Kyo,,
10501,No Angels,,
10502,GMS,,
10503,Gems,,
10504,Hyde,,
10505,In Flagranti,,
10506,Robag Wruhme,,
10507,Beth Carvalho,,
10508,Lebo M,,
10509,Chad & Jeremy,,
10510,Alva Noto + Ryuichi Sakamoto,,
10511,Darren Styles,,
10512,Da Hool,,
10513,Mann,,
10514,Vladislav Delay,,
10515,Swan Lake,,
10518,Wave Machines,,
10519,Under The Influence of Giants,,
10520,Lavender Diamond,,
10521,Curtis Stigers,,
10522,Josh Gad,,
10523,Trash Talk,,
10524,Soraya,,
10530,The Loved Ones,,
10531,Will Downing,,
10532,Flipper,,
10533,Noosa,,
10534,Orchestra,,
10535,Lostboycrow,,
10536,Era Istrefi,,
10537,Alpinestars,,
10538,Vixen,,
10539,Böhse Onkelz,,
10540,Welshly Arms,,
10541,Hinds,,
10542,Ramadanman,,
10543,David Bazan,,
10544,The Colourist,,
10545,The Fabulous Thunderbirds,,
10546,Laura,,
10555,Joaquín Rodrigo,,
10556,Edward Shearmur,,
10557,Aqueduct,,
10558,Ivan & Alyosha,,
10559,Elysian Fields,,
10560,Noisestorm,,
10561,Sheila Chandra,,
10562,Modwheelmood,,
10563,Arcadia,,
10564,This Heat,,
10565,The Sunday Drivers,,
10566,Firefall,,
10567,Dionysos,,
10568,Big Joe Williams,,
10569,tyDi,,
10570,Ray Anthony,,
10571,Skyzoo,,
10572,The Clovers,,
10573,Bettye Lavette,,
10574,Strata,,
10575,Street Sweeper Social Club,,
10576,Oumou Sangare,,
10577,Fletcher Henderson,,
10578,Criolo,,
10579,Dirtyphonics,,
10580,Terrorvision,,
10581,Sevdaliza,,
10582,Starset,,
10583,PUFFY,,
10584,The Tea Party,,
10585,Muchachito Bombo Infierno,,
10586,RKCB,,
10587,Hot Rod Circuit,,
10588,Kool Keith,,
10589,Millionaires,,
10590,Les Ogres de Barback,,
10591,Freda Payne,,
10592,The Vaughan Brothers,,
10593,The Blue Nile,,
10594,Christian McBride,,
10595,Jermaine Dupri,,
10596,Trent Dabbs,,
10597,The Babies,,
10600,The Revivalists,,
10601,Tujamo,,
10602,Max Graham,,
10603,Project 86,,
10604,Lorne Balfe,,
10605,Cloves,,
10606,Danny Baranowsky,,
10607,Jazz Liberatorz,,
10608,Kacy Hill,,
10609,Jimmie Lunceford,,
10610,Sinkane,,
10611,Total,,
10615,Justus Köhncke,,
10616,"Clarence """"""""Frogman"""""""" Henry",,
10617,Tacabro,,
10618,Eelke Kleijn,,
10619,Two Fingers,,
10620,JEFF the Brotherhood,,
10621,Cherry Glazerr,,
10622,Andrew Gold,,
10623,Jowell & Randy,,
10624,Simone White,,
10626,The Polish Ambassador,,
10627,Unicorn Kid,,
10628,Koreless,,
10629,Steriogram,,
10630,Imaginary Friend,,
10631,Fatman Scoop,,
10632,The Sound of Arrows,,
10633,Fred V & Grafix,,
10634,Dubstar,,
10635,Nick Hakim,,
10636,Ghinzu,,
10637,Djuma Soundsystem,,
10638,Nate Ruess,,
10639,Acid King,,
10640,Figure,,
10642,Heidevolk,,
10643,Harry Mcclintock,,
10644,Gene Ammons,,
10645,Dressy Bessy,,
10646,Speedy J,,
10647,The Castaways,,
10648,Murray Gold,,
10649,In Strict Confidence,,
10650,Tord Gustavsen Trio,,
10651,The Ruts,,
10652,Ras Kass,,
10653,Alceu Valença,,
10654,Railroad Earth,,
10655,Big Daddy Weave,,
10656,Marc Collin,,
10657,Butch,,
10661,Joyce,,
10665,Krzysztof Penderecki,,
10666,Wun Two,,
10667,Ikonika,,
10668,Noah Kahan,,
10669,David Hazeltine,,
10670,Molotov Solution,,
10671,Alice Boman,,
10672,Kyte,,
10673,Morning Parade,,
10674,Destroy The Runner,,
10675,Matthew Ryan,,
10676,Fenne Lily,,
10677,Jorge & Mateus,,
10678,RADWIMPS,,
10679,Markus Krunegård,,
10680,Funeral Suits,,
10681,Freddie Joachim,,
10682,Dälek,,
10683,Rebel Meets Rebel,,
10684,いきものがかり,,
10685,Mortiis,,
10686,Bandits of the Acoustic Revolution,,
10687,Escort,,
10688,U.S. Bombs,,
10689,Illa J,,
10690,Ralph Myerz And The Jack Herren Band,,
10691,Brian McBride,,
10692,King Kooba,,
10693,Stwo,,
10694,Deep Sleep,,
10695,Chris Spheeris,,
10696,Lil Xan,,
10697,José Carreras,,
10698,Balligomingo,,
10699,Chikinki,,
10700,Tag Team,,
10701,Virgin Prunes,,
10702,BUMP OF CHICKEN,,
10703,Mario Lopez,,
10704,Ananda Project,,
10705,Faith and the Muse,,
10706,IRA,,
10713,Angus,,
10714,Guy Gerber,,
10715,Stanfour,,
10716,Dutch Uncles,,
10717,Cosculluela,,
10718,DJ Hazard,,
10719,Kate Miller-Heidke,,
10720,Wynton Kelly,,
10721,Blinded Colony,,
10722,Teengirl Fantasy,,
10723,Shane & Shane,,
10724,Protomartyr,,
10725,Dennis Wilson,,
10726,Andy Davis,,
10727,Frenchie,,
10728,Faber Drive,,
10729,Felix,,
10742,Marconi Union,,
10743,Colour Revolt,,
10744,Martin Luther McCoy,,
10745,DJ Encore,,
10746,Ana Torroja,,
10747,Mari Boine,,
10748,Mocky,,
10749,m-flo,,
10750,Prince Far I,,
10751,999,,
10752,Vondelpark,,
10754,Kasia Kowalska,,
10755,Hey Champ,,
10756,Eternal Summers,,
10757,The Sorrow,,
10758,Nest,,
10759,Souad Massi,,
10760,Circle Takes the Square,,
10761,Saint Raymond,,
10762,Man or Astro-Man?,,
10763,No-Man,,
10764,Laika,,
10765,Gondwana,,
10767,Seekae,,
10768,Muffler,,
10769,Raunchy,,
10770,Sexy Sushi,,
10771,Louis C.K.,,
10772,Adina Howard,,
10773,Maylene and the Sons of Disaster,,
10774,Grinspoon,,
10775,Lior,,
10776,Pissed Jeans,,
10777,Young Wonder,,
10778,Crystal Gayle,,
10779,Leigh Nash,,
10780,Billy May,,
10781,Mechanical Me,,
10782,Elohim,,
10785,Weeping Willows,,
10786,Thurl Ravenscroft,,
10787,Gramophonedzie,,
10788,Flor,,
10789,Giorgia,,
10790,Her,,
10791,Allen Stone,,
10792,Gazpacho,,
10793,Ilan Eshkeri,,
10794,Antoine Dufour,,
10795,Casiokids,,
10796,Rozalla,,
10797,Kill Paris,,
10798,Deap Vally,,
10799,Salvatore Adamo,,
10800,Cirez D,,
10801,BRAHMS,,
10802,Taake,,
10803,Axxis,,
10804,Batmobile,,
10805,De La Ghetto,,
10806,Starlight Mints,,
10807,"Phillips, Craig & Dean",,
10808,Ypey,,
10809,Georgia Anne Muldrow,,
10810,Livin' Joy,,
10811,Melody Club,,
10812,Zé Ramalho,,
10813,Skazi,,
10814,Pull Tiger Tail,,
10815,Nikolai Rimsky-Korsakov,,
10816,Black Pistol Fire,,
10817,Curtis Harding,,
10818,Любэ,,
10819,"Defiance, Ohio",,
10820,Jack Nitzsche,,
10821,GrubSon,,
10822,Captain Hollywood Project,,
10823,Dj Tatana,,
10824,Gruff Rhys,,
10825,I Declare War,,
10826,Jupiter Jones,,
10827,Suprême NTM,,
10828,Love Battery,,
10829,Poni Hoax,,
10830,Jessica Andrews,,
10831,Gary Wright,,
10832,Lata Mangeshkar,,
10833,Firebeatz,,
10834,Ugress,,
10835,Sid Vicious,,
10836,Dusted,,
10838,501,,
10840,Raphael,,
10847,Dreamers,,
10848,Thomas D,,
10849,Dom,,
10857,Sandy e Junior,,
10858,The Strange Boys,,
10859,Kudai,,
10861,Sidonie,,
10862,Jones,,
10863,Dave Darell,,
10864,Lifelike,,
10868,Buscemi,,
10869,The Monks,,
10870,The Films,,
10871,Fred Falke,,
10872,Paul Stanley,,
10873,Golden Boy with Miss Kittin,,
10874,Дима Билан,,
10875,Lillix,,
10876,Alex G,,
10877,Brooke Valentine,,
10878,Girlschool,,
10879,The Ramsey Lewis Trio,,
10880,James LaBrie,,
10883,Endo,,
10884,Dave Van Ronk,,
10885,Another Level,,
10886,Listenbee,,
10887,Tommy Guerrero,,
10888,King Midas Sound,,
10889,Richard Durand,,
10890,Patti Austin,,
10891,Wisp,,
10892,Beth,,
10895,DJ Shah,,
10896,Congorock,,
10897,Ananda Shankar,,
10898,Morning Runner,,
10899,Dimitri Vangelis & Wyman,,
10900,Sinead Harnett,,
10901,Crossbreed,,
10903,Ella Baila Sola,,
10904,De Staat,,
10905,Robyn Hitchcock,,
10906,Alex Megane,,
10907,Sleepthief,,
10909,Camille Jones,,
10910,Alexz Johnson,,
10911,Lera Lynn,,
10912,Doja Cat,,
10913,Young Magic,,
10914,Hate Eternal,,
10915,Unida,,
10916,letlive.,,
10917,O.N.A.,,
10918,The Undisputed Truth,,
10919,Têtes Raides,,
10920,Feindflug,,
10921,Niyaz,,
10922,Kevin Yost,,
10923,Ravyn Lenae,,
10924,Buddy,,
10927,Witch,,
10928,Heatbeat,,
10929,Indiana,,
10936,Keith Whitley,,
10937,Claude Kelly,,
10938,Van McCoy,,
10939,Style of Eye,,
10940,Biquini Cavadão,,
10941,Rogue Traders,,
10942,IU,,
10943,The Diamonds,,
10944,Alejandro Escovedo,,
10945,DJ Satomi,,
10946,Ramblin' Jack Elliott,,
10947,Spider Loc,,
10948,Fragile State,,
10949,Baio,,
10950,SDP,,
10951,Cotton Jones,,
10952,Blitz,,
10962,Royal Crown Revue,,
10963,Cultura Profética,,
10964,Codes In The Clouds,,
10965,Michl,,
10966,Marc Antoine,,
10967,The Prototypes,,
10968,U-Roy,,
10969,Grace VanderWaal,,
10970,Luiz Melodia,,
10971,Jumbo,,
10976,Tora,,
10977,Middle Class Rut,,
10978,Iris,,
10979,Love Unlimited Orchestra,,
10980,Cupid,,
10981,People In Planes,,
10982,Betraying the Martyrs,,
10983,Groove Collective,,
10984,Nohidea,,
10995,Oscar and the Wolf,,
10996,Male Bonding,,
10997,Novastar,,
10998,Mount Sims,,
10999,Trouble,,
11000,Roger Whittaker,,
11001,Chuck Loeb,,
11002,Mêlée,,
11003,Isaac Albéniz,,
11004,The Samuel Jackson Five,,
11005,Northern Kings,,
11006,Seven Wiser,,
11007,Death By Stereo,,
11008,Hey Marseilles,,
11009,Steven Wright,,
11010,Sterling Simms,,
11011,Maze,,
11012,Phonique,,
11013,Nôze,,
11014,Fruko Y Sus Tesos,,
11015,Subhumans,,
11016,Howler,,
11018,Philanthrope,,
11019,Jimmie Vaughan,,
11020,Grzegorz Turnau,,
11021,Александр Порфирьевич Бородин,,
11022,Casino Madrid,,
11023,El Gran Silencio,,
11024,Lucenzo,,
11025,Kat Dahlia,,
11026,Gary Barlow,,
11027,Jean-Yves Thibaudet,,
11028,Joe Arroyo,,
11029,Riot,,
11033,The Crookes,,
11034,Secret Service,,
11035,Pan-Pot,,
11036,Mitch Murder,,
11037,Jordi Savall,,
11038,Rio En Medio,,
11039,The Tornados,,
11040,J-Walk,,
11043,Mombojó,,
11044,Tea Leaf Green,,
11045,Shy Girls,,
11046,Masters at Work,,
11047,Abra Moore,,
11048,12th Planet,,
11049,EL VY,,
11050,Nico Vega,,
11051,Klute,,
11052,Thomas Fehlmann,,
11053,Black Joe Lewis & The Honeybears,,
11054,Pleymo,,
11055,Elderbrook,,
11056,Under Byen,,
11057,Matthew Koma,,
11058,Wreckless Eric,,
11059,Passion,,
11068,All We Are,,
11069,Anggun,,
11070,Kenny Garrett,,
11071,The Blasters,,
11072,Supersuckers,,
11073,Kaya Project,,
11074,Jordan Pruitt,,
11075,Los Prisioneros,,
11076,Acda en de Munnik,,
11077,Coast Modern,,
11078,Lulu Rouge,,
11079,Issues,,
11080,Sinergy,,
11081,Popa Chubby,,
11082,DJ Paul,,
11086,Massari,,
11087,Luke,,
11093,ruth b.,,
11094,Demented Are Go!,,
11095,Baxter,,
11098,Matt Bianco,,
11099,Hell Is For Heroes,,
11100,Danny Ocean,,
11101,Drenge,,
11102,Amanda Lear,,
11103,Beni,,
11104,Laith Al-Deen,,
11105,The Limp Twins,,
11106,Ira!,,
11107,Rainer Maria,,
11108,Krisiun,,
11109,Shyne,,
11110,Ice Nine Kills,,
11111,Ernesto vs. Bastian,,
11112,Snarky Puppy,,
11113,Scotty McCreery,,
11114,Психея,,
11115,Chico Science & Nação Zumbi,,
11116,Tiê,,
11117,Téléphone,,
11118,Amy Adams,,
11119,TJR,,
11121,Eric Saade,,
11122,Wildchild,,
11123,Lori Meyers,,
11124,Jack Beats,,
11125,Queen Adreena,,
11126,James Carr,,
11127,Brown Bird,,
11128,The Pink Spiders,,
11129,Moose Blood,,
11130,平沢進,,
11131,Ca$h Out,,
11132,Sick Individuals,,
11133,David Lang,,
11134,Icon of Coil,,
11135,Midnight Star,,
11136,Cappadonna,,
11137,Murphy Lee,,
11138,中島美嘉,,
11139,Viva Voce,,
11141,Loituma,,
11142,Ufomammut,,
11143,Hypnotic Brass Ensemble,,
11144,Wrabel,,
11145,Luan Santana,,
11146,T. Raumschmiere,,
11147,Immanu El,,
11148,Akufen,,
11149,Hayes Carll,,
11150,Kotiteollisuus,,
11151,Bobina,,
11152,Shawn Lee,,
11153,Tété,,
11154,masego,,
11155,Popof,,
11156,Joey Negro,,
11157,Intocable,,
11158,The Farm,,
11159,The Flower Kings,,
11160,1990s,,
11161,Roksonix,,
11162,ZZ Ward,,
11163,The Main Ingredient,,
11164,Gorilla Biscuits,,
11165,Nothing More,,
11166,Brujeria,,
11167,Milt Jackson,,
11168,Mercenary,,
11169,The Chills,,
11170,Şebnem Ferah,,
11171,Transatlantic,,
11172,Ronnie Milsap,,
11173,Drexciya,,
11174,Colin Stetson,,
11175,Shawn Lee's Ping Pong Orchestra,,
11176,Fish,,
11181,S.O.D.,,
11182,Tarrus Riley,,
11183,Belong,,
11184,Johnny Hodges,,
11185,Amy Studt,,
11186,Emicida,,
11187,Jay Brannan,,
11188,Keziah Jones,,
11189,Walter Trout,,
11190,CJ Bolland,,
11191,Self Against City,,
11192,Long Beach Shortbus,,
11193,Naked City,,
11194,Dance With The Dead,,
11195,Olivia,,
11203,Jennifer Rostock,,
11204,Elvis Perkins,,
11205,The Kelly Family,,
11206,The End of the Ocean,,
11207,Urban Species,,
11208,Amusement Parks On Fire,,
11209,Sonny & The Sunsets,,
11210,Serani,,
11211,Chris Montez,,
11212,Los Secretos,,
11213,Blaudzun,,
11214,Osunlade,,
11215,Self,,
11216,Jetta,,
11218,Nullsleep,,
11219,Killers,,
11222,Zombie Girl,,
11223,This Century,,
11224,System 7,,
11225,Blaze Ya Dead Homie,,
11226,Линда,,
11227,MU330,,
11228,Malice Mizer,,
11229,Gorky's Zygotic Mynci,,
11230,Hollow Coves,,
11231,Lil Rob,,
11232,Kshmr,,
11233,Daniel Licht,,
11234,GG Allin,,
11235,Suffokate,,
11236,Maskinen,,
11237,Pat Martino,,
11238,Chester French,,
11239,Paktofonika,,
11240,Black Rob,,
11241,Agnetha Fältskog,,
11242,Liv Kristine,,
11243,Catamenia,,
11244,Thrupence,,
11245,Hands Like Houses,,
11246,Jeff Lorber,,
11247,Chris LeDoux,,
11248,Sonny Landreth,,
11249,Idiot Pilot,,
11250,Pablo Milanés,,
11251,Potluck,,
11253,D'espairsRay,,
11254,Richard Swift,,
11255,Alec Empire,,
11256,Dustin Lynch,,
11257,Groundislava,,
11258,The Phenomenal Handclap Band,,
11259,Populous,,
11260,Loose Ends,,
11261,slushii,,
11262,Танцы Минус,,
11263,Angtoria,,
11264,Elliot Minor,,
11265,Exaltasamba,,
11266,Cornelis Vreeswijk,,
11267,PVT,,
11268,Neva Dinova,,
11269,Gothminister,,
11270,Ready For The World,,
11271,Metallic Falcons,,
11272,DJ Earworm,,
11273,Amtrac,,
11274,Augie March,,
11275,All Girl Summer Fun Band,,
11276,Moonbeam,,
11277,Susheela Raman,,
11278,Oskar Schuster,,
11279,Parenthetical Girls,,
11280,Conya Doss,,
11281,Kirk Whalum,,
11282,Lullatone,,
11283,Shake Shake Go,,
11284,The Outhere Brothers,,
11285,Skeewiff,,
11286,Rainbow Kitten Surprise,,
11287,Roger Cicero,,
11288,Cícero,,
11289,Toxic Holocaust,,
11290,東京事変,,
11291,Black Tape for a Blue Girl,,
11292,Fletcher,,
11293,Phutureprimitive,,
11294,Henry Green,,
11295,Henry Jamison,,
11296,The Republic Tigers,,
11297,Jorn,,
11298,Kutt Calhoun,,
11299,Nathaniel Rateliff,,
11300,Paul Kelly,,
11303,American Music Club,,
11304,Gyllene Tider,,
11305,Spektrum,,
11308,Euge Groove,,
11309,The Wind and the Wave,,
11310,Miranda,,
11314,7 Year Bitch,,
11315,Logh,,
11316,clipping.,,
11317,Tubeway Army,,
11318,Eruption,,
11322,Portico Quartet,,
11323,Brigitte Fontaine,,
11324,TTC,,
11325,Bobby Bare,,
11326,The Depreciation Guild,,
11327,Inhale Exhale,,
11328,Malú,,
11329,DJ Aligator,,
11330,Fuzz,,
